,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
0,3667f24a-cadb-43ca-a083-07e060d59d72,t,500,0.001,0,0,attn,0.0,./Model/Random_ViT/Texture/,2.5011778473854065,2.4962726831436157,0.17520080321285142,0.06726907630522089,0.1425,0.058,0.08483935742971888,0.099,31453.0,2359296,0.884,1.0,0.8644000000000001,0.04257511009968148,0.813,0.0,0.8058,0.03516475508232639,0.5449275362318841,0.0,0.5333333333333333,0.0389744610179052,0.48695652173913045,0.0,0.5321739130434783,0.0574936870410084,0.38413361169102295,0.0,0.3883089770354906,0.06437378913890368
1,c1dc300e-bd29-428f-add8-bc241cdeb6cb,t,500,0.001,0,0,mlp,0.0,./Model/Random_ViT/Texture/,2.7473220229148865,2.676155686378479,0.07228915662650602,0.06726907630522089,0.076,0.058,0.0625,0.073,601.0,4718592,0.884,0.875,0.8814,0.008499411744350318,0.813,0.818,0.8150000000000001,0.006870225614927021,0.5449275362318841,0.5420289855072464,0.5478260869565217,0.011150947282128287,0.48695652173913045,0.4927536231884058,0.48289855072463767,0.012104703198736879,0.38413361169102295,0.40292275574112735,0.39206680584551146,0.01355547647661623
2,18d584dd-513f-43dc-84bf-2fd25c81c86b,t,500,0.001,0,1,attn,0.0,./Model/Random_ViT/Texture/,2.4611332416534424,2.483110189437866,0.19829317269076305,0.06726907630522089,0.1775,0.058,0.10316265060240964,0.0975,63048.0,2359296,0.884,0.989,0.859,0.02765501762790979,0.813,0.449,0.8257999999999999,0.020507559581773725,0.5449275362318841,0.3507246376811594,0.5634782608695652,0.03251548675334533,0.48695652173913045,0.21739130434782608,0.5257971014492753,0.04417223930793909,0.38413361169102295,0.08768267223382047,0.4187891440501044,0.04552105777338236
3,3aee71a2-e5b8-4e67-a51c-3c2a58170e19,t,500,0.001,0,1,mlp,0.0,./Model/Random_ViT/Texture/,2.711293339729309,2.6445980072021484,0.08032128514056225,0.06726907630522089,0.075,0.058,0.08659638554216867,0.082,4358.0,4718592,0.884,0.866,0.8836,0.010781465577554853,0.813,0.823,0.812,0.010899541274750929,0.5449275362318841,0.5623188405797102,0.5455072463768116,0.017429908844490295,0.48695652173913045,0.4956521739130435,0.4759420289855072,0.019693087248073088,0.38413361169102295,0.4175365344467641,0.38705636743215033,0.01631066804561554
4,14db6fc2-5212-432a-ab5c-e41619f935b2,t,500,0.001,0,2,attn,0.0,./Model/Random_ViT/Texture/,2.4557785987854004,2.488008141517639,0.19302208835341367,0.06726907630522089,0.1645,0.058,0.1016566265060241,0.08,133052.0,2359296,0.884,0.988,0.906,0.04732441230485595,0.813,0.461,0.7811999999999999,0.040936047684162175,0.5449275362318841,0.3391304347826087,0.5182608695652174,0.05071718371733194,0.48695652173913045,0.2318840579710145,0.44231884057971016,0.0540282390941786,0.38413361169102295,0.11064718162839249,0.35991649269311066,0.06309638814150678
5,82a95135-5022-4509-b2ab-d848305c76f6,t,500,0.001,0,2,mlp,0.0,./Model/Random_ViT/Texture/,2.6879517436027527,2.621249198913574,0.07756024096385543,0.06726907630522089,0.0885,0.058,0.09538152610441768,0.079,20328.0,4718592,0.884,0.873,0.8904,0.016620469307453402,0.813,0.82,0.807,0.018761663039293688,0.5449275362318841,0.5623188405797102,0.5368115942028986,0.023718576864323233,0.48695652173913045,0.4492753623188406,0.46144927536231883,0.02614486326673549,0.38413361169102295,0.407098121085595,0.38037578288100204,0.03221802375592554
6,04cd72e7-9423-4f9d-b805-a2e774465f9f,t,500,0.001,0,3,attn,0.0,./Model/Random_ViT/Texture/,2.455267608165741,2.481646776199341,0.19879518072289157,0.06726907630522089,0.17,0.058,0.09738955823293173,0.078,122808.0,2359296,0.884,0.804,0.8788,0.03382543421746426,0.813,0.765,0.8135999999999999,0.029452334372677462,0.5449275362318841,0.518840579710145,0.5571014492753623,0.04253666394862411,0.48695652173913045,0.6086956521739131,0.47942028985507246,0.041261355708462025,0.38413361169102295,0.42588726513569936,0.39540709812108554,0.04631833480381927
7,483de3fa-59c1-420c-9d1d-1f9ba0c071b5,t,500,0.001,0,3,mlp,0.0,./Model/Random_ViT/Texture/,2.706428110599518,2.639076352119446,0.07856425702811246,0.06726907630522089,0.079,0.058,0.10491967871485944,0.0875,31507.0,4718592,0.884,0.759,0.8806,0.012595237195067041,0.813,0.871,0.8158,0.010740577265678007,0.5449275362318841,0.6550724637681159,0.5501449275362319,0.0193487759632216,0.48695652173913045,0.6173913043478261,0.4800000000000001,0.01583362351738859,0.38413361169102295,0.5198329853862212,0.3937369519832985,0.019610886957523808
8,2e6481b5-a4a4-413e-b41a-7c27f3e4b69d,t,500,0.001,0,4,attn,0.0,./Model/Random_ViT/Texture/,2.5069024562835693,2.5226690769195557,0.20758032128514056,0.06726907630522089,0.1545,0.058,0.10040160642570281,0.0825,153016.0,2359296,0.884,1.0,0.8360000000000001,0.04110474425172841,0.813,0.251,0.8426,0.03091666217430333,0.5449275362318841,0.04927536231884058,0.5918840579710146,0.04265500785889196,0.48695652173913045,0.03768115942028986,0.5472463768115942,0.05075030406548239,0.38413361169102295,0.006263048016701462,0.44133611691022967,0.04900676660082242
9,89496bdb-4700-42e4-aed6-d6f32670be36,t,500,0.001,0,4,mlp,0.0,./Model/Random_ViT/Texture/,2.6874173283576965,2.616466522216797,0.10115461847389558,0.06726907630522089,0.0875,0.058,0.09061244979919679,0.081,46038.0,4718592,0.884,0.834,0.8788,0.01671406593262096,0.813,0.842,0.8198000000000001,0.015663971399360984,0.5449275362318841,0.5884057971014492,0.5518840579710145,0.02550724637681158,0.48695652173913045,0.5594202898550724,0.48173913043478256,0.017526048067050416,0.38413361169102295,0.46764091858037576,0.3958246346555324,0.02758902469591948
