,layer,train_loss,train_acc,val_loss,val_acc,iid_test_loss,iid_test_acc,ood_test_loss,ood_test_acc,sampled_loss,sampled_acc,added_loss,added_acc,random_loss,random_acc,interpolated_loss,interpolated_acc
0,0,0.871,0.904,5.076,0.492,5.017,0.496,5.092,0.49,2.732,0.555,1.797,0.69,2.505,0.497,2.908,0.571
1,1,0.488,0.947,4.588,0.511,4.718,0.484,4.492,0.506,2.598,0.696,2.842,0.684,2.314,0.493,2.03,0.774
2,2,0.281,0.963,4.089,0.492,4.135,0.493,4.043,0.502,2.639,0.711,2.576,0.714,2.507,0.506,1.677,0.805
3,3,0.374,0.953,3.983,0.479,3.977,0.483,3.806,0.5,4.311,0.592,3.894,0.607,2.774,0.475,2.958,0.706
4,4,1.8,0.844,4.897,0.473,4.895,0.465,4.965,0.449,5.075,0.518,4.825,0.531,2.593,0.494,4.588,0.562
5,5,2.58,0.778,4.968,0.479,5.162,0.454,5.187,0.464,4.987,0.533,5.01,0.492,2.935,0.486,4.856,0.537
6,6,3.377,0.666,5.113,0.46,5.104,0.458,5.27,0.436,5.097,0.503,4.909,0.465,3.289,0.421,5.11,0.506
7,7,4.475,0.553,5.399,0.463,5.405,0.461,5.371,0.469,5.433,0.444,3.986,0.492,4.722,0.269,5.271,0.413
