,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
10,84e80b09-8008-4ed3-afc0-ce23c18c57c5,s,500,0.001,0,5,attn,0.0,./Model/Random_ViT/Shape/,2.2451741695404053,2.1774100065231323,0.5436746987951807,0.053463855421686746,0.5395,0.092,0.3325803212851406,0.3395,414568.0,2359296,0.884,1.0,0.8734,0.01809530325802805,0.813,0.057,0.7840000000000001,0.01877232004841172,0.5449275362318841,0.0,0.5315942028985509,0.01856883174266315,0.48695652173913045,0.002898550724637681,0.5089855072463768,0.022347055382488552,0.38413361169102295,0.0,0.362839248434238,0.03235301983767935
11,f23d9495-fef5-4915-b6e9-99ada1d4281b,s,500,0.001,0,5,mlp,0.0,./Model/Random_ViT/Shape/,2.6806800365448,2.5871706008911133,0.33634538152610444,0.053463855421686746,0.3715,0.092,0.28187751004016065,0.28,353816.0,4718592,0.884,0.971,0.9279999999999999,0.009818350166906823,0.813,0.561,0.7628,0.008863407922464143,0.5449275362318841,0.37681159420289856,0.4973913043478261,0.010626262481057027,0.48695652173913045,0.2956521739130435,0.4034782608695652,0.013521047872105028,0.38413361169102295,0.14613778705636743,0.31440501043841335,0.01375971361443348
12,42e9d5c9-e691-4353-bf8b-0bec98e98b05,s,500,0.001,0,6,attn,0.0,./Model/Random_ViT/Shape/,2.235519826412201,2.1834014654159546,0.6054216867469879,0.053463855421686746,0.6055,0.092,0.32429718875502006,0.3335,433456.0,2359296,0.884,1.0,0.9728,0.009703607576566572,0.813,0.13,0.6396,0.026112066176386756,0.5449275362318841,0.0,0.3982608695652174,0.031088898962995753,0.48695652173913045,0.005797101449275362,0.3095652173913043,0.02588650847740997,0.38413361169102295,0.0,0.1916492693110647,0.02122465975305024
13,a081b8cb-a423-471d-9582-741cf0361eba,s,500,0.001,0,6,mlp,0.0,./Model/Random_ViT/Shape/,2.7022419571876526,2.616784930229187,0.36194779116465864,0.053463855421686746,0.4015,0.092,0.2693273092369478,0.2735,428108.0,4718592,0.884,0.998,0.893,0.018439088914585792,0.813,0.379,0.7988,0.014413882197381782,0.5449275362318841,0.17681159420289855,0.5269565217391305,0.013888867884882231,0.48695652173913045,0.1072463768115942,0.4643478260869565,0.023859844205515006,0.38413361169102295,0.04384133611691023,0.3757828810020877,0.022983480491896253
14,493779b3-73c4-46ad-85e7-7f0b44af8957,s,500,0.001,0,7,attn,0.0,./Model/Random_ViT/Shape/,2.2410901188850403,2.1767858266830444,0.5876004016064257,0.053463855421686746,0.5725,0.092,0.3205321285140562,0.311,467937.0,2359296,0.884,1.0,0.6005999999999999,0.050725141695218565,0.813,0.022,0.9094000000000001,0.0186504691629996,0.5449275362318841,0.0,0.7194202898550726,0.04385920074058608,0.48695652173913045,0.0,0.7188405797101449,0.025467690013320343,0.38413361169102295,0.0,0.6601252609603341,0.04478359140807324
15,988100e9-7356-499d-9dd6-f18715ec3e24,s,500,0.001,0,7,mlp,0.0,./Model/Random_ViT/Shape/,2.6600624918937683,2.5752830505371094,0.3782630522088353,0.053463855421686746,0.406,0.092,0.2808734939759036,0.2745,459428.0,4718592,0.884,0.992,0.8962,0.024268498099388042,0.813,0.477,0.7992000000000001,0.024473659309551535,0.5449275362318841,0.26956521739130435,0.5269565217391304,0.029066553360514034,0.48695652173913045,0.18840579710144928,0.4533333333333333,0.031571591430006034,0.38413361169102295,0.0918580375782881,0.37703549060542796,0.040105248105421695
16,d7aceceb-d4a6-462f-9f41-543e318b0b81,s,500,0.001,0,8,attn,0.0,./Model/Random_ViT/Shape/,2.261295974254608,2.198925495147705,0.5848393574297188,0.053463855421686746,0.579,0.092,0.3265562248995984,0.3345,465724.0,2359296,0.884,0.121,0.9571999999999999,0.017232527382830393,0.813,0.994,0.7024000000000001,0.02867472754883644,0.5449275362318841,0.991304347826087,0.46144927536231883,0.020933878359730783,0.48695652173913045,0.9797101449275363,0.3559420289855072,0.035138278169719955,0.38413361169102295,0.9331941544885177,0.2630480167014614,0.03425326814529217
17,2c7e3eda-4585-4331-a67f-86e58b16c8e3,s,500,0.001,0,8,mlp,0.0,./Model/Random_ViT/Shape/,2.6870389580726624,2.601750135421753,0.38629518072289154,0.053463855421686746,0.4095,0.092,0.2904116465863454,0.3005,532191.0,4718592,0.884,0.976,0.8969999999999999,0.024429490375363978,0.813,0.611,0.7968,0.02364233491007179,0.5449275362318841,0.37681159420289856,0.5321739130434783,0.029020269010513213,0.48695652173913045,0.28695652173913044,0.4585507246376811,0.031931453574308204,0.38413361169102295,0.16910229645093947,0.37286012526096035,0.03641435676060984
18,bbf22565-7846-4544-98bc-806b013d5fcd,s,500,0.001,0,9,attn,0.0,./Model/Random_ViT/Shape/,2.2222639322280884,2.1608126163482666,0.5845883534136547,0.053463855421686746,0.567,0.092,0.3305722891566265,0.336,461096.0,2359296,0.884,1.0,0.7285999999999999,0.031000645154577015,0.813,0.252,0.8832000000000001,0.012967652061957874,0.5449275362318841,0.043478260869565216,0.671304347826087,0.025769403792339572,0.48695652173913045,0.0463768115942029,0.6197101449275362,0.020115190229446314,0.38413361169102295,0.0041753653444676405,0.550313152400835,0.02711095295323244
19,ca1f6818-5527-4a1f-8ad7-b21bfdbc446f,s,500,0.001,0,9,mlp,0.0,./Model/Random_ViT/Shape/,2.6556103825569153,2.5646411180496216,0.3737449799196787,0.053463855421686746,0.388,0.092,0.2924196787148594,0.2985,580327.0,4718592,0.884,0.627,0.897,0.01743559577416271,0.813,0.907,0.7976,0.01950999743721149,0.5449275362318841,0.7130434782608696,0.5240579710144928,0.018276965530938463,0.48695652173913045,0.7130434782608696,0.4597101449275362,0.02837620463888794,0.38413361169102295,0.6388308977035491,0.37286012526096035,0.023382045929018793
20,aa544f2c-e052-4e69-b204-449c9ded132a,s,500,0.001,0,10,attn,0.0,./Model/Random_ViT/Shape/,2.2448713779449463,2.1878180503845215,0.6169678714859438,0.053463855421686746,0.603,0.092,0.31501004016064255,0.3185,457666.0,2359296,0.884,0.846,0.8804000000000001,0.024532427519509785,0.813,0.817,0.8068,0.021282856951076824,0.5449275362318841,0.5623188405797102,0.5356521739130434,0.027522498482247474,0.48695652173913045,0.5101449275362319,0.49043478260869566,0.031078087312881624,0.38413361169102295,0.430062630480167,0.38413361169102295,0.03632807805287049
21,ba08f67e-b282-46a9-8459-d4348485621a,s,500,0.001,0,10,mlp,0.0,./Model/Random_ViT/Shape/,2.680065095424652,2.595637321472168,0.3883032128514056,0.053463855421686746,0.396,0.092,0.2964357429718876,0.2915,584687.0,4718592,0.884,0.997,0.8356,0.013749181793837743,0.813,0.462,0.8452,0.008400000000000008,0.5449275362318841,0.22028985507246376,0.6011594202898551,0.019015906628239706,0.48695652173913045,0.1391304347826087,0.5165217391304349,0.015381448303097517,0.38413361169102295,0.07515657620041753,0.46054279749478083,0.019963312046566886
22,b40008f3-7fb3-4548-8d4a-ab23e3705d71,s,500,0.001,0,11,attn,0.0,./Model/Random_ViT/Shape/,2.202049434185028,2.1313023567199707,0.5647590361445783,0.053463855421686746,0.5545,0.092,0.3253012048192771,0.318,472991.0,2359296,0.884,0.998,0.8134,0.0284998245608635,0.813,0.515,0.8583999999999999,0.011217842929904137,0.5449275362318841,0.26956521739130435,0.6255072463768115,0.025559892968172276,0.48695652173913045,0.1565217391304348,0.5513043478260868,0.02677984802887209,0.38413361169102295,0.11482254697286012,0.47557411273486433,0.02344905399933023
23,87afd71e-1a90-415a-a25f-d54343c5ead6,s,500,0.001,0,11,mlp,0.0,./Model/Random_ViT/Shape/,2.635383427143097,2.548871159553528,0.38052208835341367,0.053463855421686746,0.4065,0.092,0.28865461847389556,0.299,643527.0,4718592,0.884,0.857,0.9002000000000001,0.017769637024992957,0.813,0.838,0.7954000000000001,0.018810635289643992,0.5449275362318841,0.5594202898550724,0.528695652173913,0.0216597584837906,0.48695652173913045,0.5130434782608696,0.4504347826086956,0.026093396950555146,0.38413361169102295,0.42379958246346555,0.36200417536534446,0.02273945520532794
