,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
0,501579d4-f9ff-401e-98f8-5d758669a08b,s,500,0.001,0,0,attn,0.0,./Model/Imagenet_ViT/Shape/,2.20753937959671,2.1727484464645386,0.6061746987951807,0.053463855421686746,0.5945,0.092,0.06701807228915663,0.0705,111659.0,2359296,1.0,0.451,0.9221999999999999,0.024227257376764705,1.0,0.95,1.0,0.0,0.808695652173913,0.8173913043478261,0.8805797101449275,0.017138255651124052,0.4666666666666667,0.6550724637681159,0.8666666666666666,0.02500157524967865,0.08977035490605428,0.48643006263048016,0.25052192066805845,0.02294552261216549
1,e7e3dbb2-4280-402f-9aef-f886b789608b,s,500,0.001,0,0,mlp,0.0,./Model/Imagenet_ViT/Shape/,2.770009756088257,2.681132674217224,0.06977911646586345,0.053463855421686746,0.068,0.092,0.06576305220883534,0.068,3324.0,4718592,1.0,0.998,1.0,0.0,1.0,1.0,1.0,0.0,0.808695652173913,0.8173913043478261,0.8092753623188406,0.0011594202898550956,0.4666666666666667,0.6579710144927536,0.4765217391304348,0.0034782608695652197,0.08977035490605428,0.12317327766179541,0.09227557411273486,0.001562278658360725
2,3c3446f4-252b-44b4-bb9f-af0bbbc5cda3,s,500,0.001,0,1,attn,0.0,./Model/Imagenet_ViT/Shape/,1.9779053330421448,1.9168136715888977,1.0,0.053463855421686746,0.994,0.092,0.2781124497991968,0.2715,369739.0,2359296,1.0,0.0,0.563,0.12957468888637164,1.0,0.999,0.9926,0.006086049621881181,0.808695652173913,1.0,0.782608695652174,0.06700606737066615,0.4666666666666667,1.0,0.7669565217391304,0.05154532777036963,0.08977035490605428,1.0,0.621294363256785,0.12488879995918772
3,cb91186a-3f13-452a-b2de-ad59f174441b,s,500,0.001,0,1,mlp,0.0,./Model/Imagenet_ViT/Shape/,2.1729130148887634,2.12651264667511,0.7254016064257028,0.053463855421686746,0.678,0.092,0.28012048192771083,0.2675,916996.0,4718592,1.0,0.977,0.46980000000000005,0.09485652323377658,1.0,0.869,1.0,0.0,0.808695652173913,0.736231884057971,0.9565217391304348,0.022823211229019775,0.4666666666666667,0.1681159420289855,0.9118840579710146,0.04174718118814802,0.08977035490605428,0.10438413361169102,0.6455114822546972,0.08345927637514627
4,36f5f74d-4889-4799-b7da-f0e5031ad332,s,500,0.001,0,2,attn,0.0,./Model/Imagenet_ViT/Shape/,1.8899134397506714,1.8274076581001282,1.0,0.053463855421686746,0.9965,0.092,0.1390562248995984,0.1165,439800.0,2359296,1.0,0.0,0.254,0.07630989450916573,1.0,1.0,0.9994,0.0008000000000000007,0.808695652173913,1.0,0.9588405797101449,0.017526048067050402,0.4666666666666667,1.0,0.9744927536231884,0.02187589827723272,0.08977035490605428,1.0,0.8058455114822547,0.0934200090202659
5,f169c37c-b385-421f-9089-2314a14443b6,s,500,0.001,0,2,mlp,0.0,./Model/Imagenet_ViT/Shape/,2.1495760679244995,2.1014859676361084,0.7708333333333334,0.053463855421686746,0.786,0.092,0.18649598393574296,0.1685,1010808.0,4718592,1.0,0.519,0.8564,0.05609135405746592,1.0,0.993,1.0,0.0,0.808695652173913,0.8231884057971014,0.8997101449275362,0.022645826069129998,0.4666666666666667,0.9217391304347826,0.8446376811594203,0.06272131577905615,0.08977035490605428,0.6221294363256785,0.2626304801670146,0.046333387886700876
6,21ea8746-7ef7-47aa-8310-df3ebd1365f8,s,500,0.001,0,3,attn,0.0,./Model/Imagenet_ViT/Shape/,1.8799788653850555,1.826807975769043,1.0,0.053463855421686746,0.996,0.092,0.2856425702811245,0.269,543027.0,2359296,1.0,0.0,0.014799999999999999,0.01558717421471897,1.0,1.0,1.0,0.0,0.808695652173913,1.0,1.0,0.0,0.4666666666666667,1.0,1.0,0.0,0.08977035490605428,1.0,0.9958246346555324,0.004379160117620682
7,0de86fb4-6c3d-47e7-b38c-420e12a468cd,s,500,0.001,0,3,mlp,0.0,./Model/Imagenet_ViT/Shape/,2.085253655910492,2.0402265787124634,0.7781124497991968,0.053463855421686746,0.7645,0.092,0.23067269076305222,0.2145,1009026.0,4718592,1.0,0.267,0.5084,0.25227017263243784,1.0,1.0,1.0,0.0,0.808695652173913,0.991304347826087,0.9588405797101449,0.035988749438072475,0.4666666666666667,0.8898550724637682,0.926376811594203,0.07465892479442612,0.08977035490605428,0.8935281837160751,0.6075156576200418,0.19951519205892276
8,a3dcb4d7-8d81-4026-8632-3b661c68c173,s,500,0.001,0,4,attn,0.0,./Model/Imagenet_ViT/Shape/,1.8898903131484985,1.8482245206832886,0.9997489959839357,0.053463855421686746,0.99,0.092,0.2567771084337349,0.2165,570298.0,2359296,1.0,0.0,0.0918,0.03894817068874994,1.0,1.0,1.0,0.0,0.808695652173913,1.0,0.9965217391304348,0.003380261968026248,0.4666666666666667,1.0,1.0,0.0,0.08977035490605428,1.0,0.9640918580375782,0.03648132135081886
9,3c5668ba-2651-4786-be58-18e4197a8f55,s,500,0.001,0,4,mlp,0.0,./Model/Imagenet_ViT/Shape/,2.067544937133789,2.0178977251052856,0.8458835341365462,0.053463855421686746,0.8005,0.092,0.2552710843373494,0.2205,965625.0,4718592,1.0,0.313,0.5814,0.14366989942225197,1.0,0.997,1.0,0.0,0.808695652173913,0.8927536231884058,0.8660869565217391,0.05994886850223776,0.4666666666666667,0.8927536231884058,0.9686956521739131,0.0626086956521739,0.08977035490605428,0.8684759916492694,0.6008350730688935,0.18231769949906007
