,layer,train_loss,train_acc,val_loss,val_acc,iid_test_loss,iid_test_acc,ood_test_loss,ood_test_acc,sampled_loss,sampled_acc,added_loss,added_acc,random_loss,random_acc,interpolated_loss,interpolated_acc
0,0,0.483,0.954,4.761,0.572,4.517,0.59,5.836,0.515,2.781,0.647,2.004,0.733,2.408,0.553,3.446,0.618
1,1,0.091,0.993,1.441,0.85,1.408,0.852,3.573,0.68,2.748,0.709,1.266,0.842,2.445,0.549,2.927,0.717
2,2,0.063,0.995,0.794,0.914,0.788,0.915,1.981,0.8,3.15,0.7,1.412,0.844,2.815,0.544,2.354,0.76
3,3,0.067,0.995,0.759,0.919,0.662,0.927,2.18,0.787,2.623,0.731,3.216,0.694,3.573,0.522,2.2,0.773
4,4,0.036,0.997,0.987,0.889,0.822,0.908,2.809,0.726,5.439,0.56,5.949,0.511,3.696,0.517,3.562,0.676
5,5,0.543,0.958,2.101,0.773,1.857,0.79,5.14,0.553,4.519,0.603,5.799,0.46,3.494,0.522,3.59,0.669
6,6,1.073,0.847,2.318,0.635,2.398,0.634,5.318,0.489,4.411,0.542,3.864,0.496,4.169,0.409,3.104,0.57
7,7,2.901,0.644,4.121,0.487,4.208,0.484,6.424,0.414,4.843,0.468,4.069,0.467,7.601,0.127,4.568,0.442
8,8,4.351,0.597,4.67,0.532,4.845,0.506,6.252,0.435,5.055,0.528,3.78,0.567,9.67,0.069,4.641,0.571
