,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
10,a5fc93f0-bdf1-455f-9d26-061182e81bef,t,500,0.001,0,5,attn,0.0,./Model/Imagenet_ViT/Texture/,2.094865322113037,2.1643069982528687,0.4583333333333333,0.06726907630522089,0.3735,0.058,0.08132530120481928,0.049,496323.0,2359296,1.0,0.003,0.644,0.1604556013356966,1.0,1.0,0.999,0.0010954451150103333,0.808695652173913,1.0,0.9304347826086957,0.021220875614751472,0.4666666666666667,1.0,0.8910144927536232,0.028494390092624954,0.08977035490605428,0.9958246346555324,0.5286012526096033,0.18755432527015017
11,0d54f006-55d1-4fcb-b04a-f3750c791b5f,t,500,0.001,0,5,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.2905370593070984,2.3045098781585693,0.3702309236947791,0.06726907630522089,0.2805,0.058,0.07580321285140562,0.0605,859836.0,4718592,1.0,0.82,0.7908000000000001,0.1539615536424597,1.0,0.999,1.0,0.0,0.808695652173913,0.9304347826086956,0.9205797101449275,0.014033296738446603,0.4666666666666667,0.9507246376811594,0.8939130434782608,0.09565393059432137,0.08977035490605428,0.348643006263048,0.43382045929018787,0.1944815078815364
12,d3a92ab1-47d7-44ae-9fdf-01a10e0e099d,t,500,0.001,0,6,attn,0.0,./Model/Imagenet_ViT/Texture/,2.0820218920707703,2.1535826921463013,0.5562248995983936,0.06726907630522089,0.4305,0.058,0.07505020080321285,0.0735,589102.0,2359296,1.0,0.0,0.9952,0.007166589146867574,1.0,1.0,0.9335999999999999,0.06216944587174633,0.808695652173913,1.0,0.6237681159420291,0.06380499592293613,0.4666666666666667,1.0,0.28,0.11434553000027546,0.08977035490605428,1.0,0.05386221294363256,0.0330988245220984
13,9a23de1b-b919-411e-9de3-a8974b7daae4,t,500,0.001,0,6,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.3000837564468384,2.3263078927993774,0.3556726907630522,0.06726907630522089,0.2745,0.058,0.07781124497991967,0.061,846149.0,4718592,1.0,1.0,0.9984,0.0018547236990991425,1.0,0.937,0.9986,0.001743559577416271,0.808695652173913,0.6376811594202898,0.8075362318840579,0.05495334180245366,0.4666666666666667,0.07536231884057971,0.5484057971014493,0.15581590718991867,0.08977035490605428,0.037578288100208766,0.09853862212943633,0.031284605753535186
14,dfc25c59-6733-4127-9814-53596737363b,t,500,0.001,0,7,attn,0.0,./Model/Imagenet_ViT/Texture/,2.0732688307762146,2.2011507749557495,0.48293172690763053,0.06726907630522089,0.35,0.058,0.08308232931726908,0.0535,592979.0,2359296,1.0,1.0,0.9958,0.004445222154178577,1.0,0.13,0.9968,0.004445222154178577,0.808695652173913,0.05217391304347826,0.776231884057971,0.054115251154156364,0.4666666666666667,0.0,0.2718840579710145,0.0821962753612341,0.08977035490605428,0.0,0.09853862212943632,0.017685025957868365
15,d9314184-068e-4918-87ae-3d5ff225e4bd,t,500,0.001,0,7,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.279085099697113,2.322187900543213,0.43649598393574296,0.06726907630522089,0.319,0.058,0.08032128514056225,0.0735,790351.0,4718592,1.0,0.875,0.9927999999999999,0.0059799665550904265,1.0,1.0,0.9998000000000001,0.00040000000000000034,0.808695652173913,0.9101449275362319,0.8765217391304349,0.028018657330074404,0.4666666666666667,0.8579710144927536,0.5739130434782609,0.11932738753039394,0.08977035490605428,0.302713987473904,0.11649269311064718,0.021832010793154694
16,353b46f8-c24c-44d0-b5f0-987cbf2327ca,t,500,0.001,0,8,attn,0.0,./Model/Imagenet_ViT/Texture/,2.1064130067825317,2.2046611309051514,0.4952309236947791,0.06726907630522089,0.353,0.058,0.0788152610441767,0.0645,609651.0,2359296,1.0,0.999,0.9252,0.03270107031887487,1.0,0.939,0.9998000000000001,0.00040000000000000034,0.808695652173913,0.6463768115942029,0.9385507246376811,0.027215523696940306,0.4666666666666667,0.1246376811594203,0.8394202898550723,0.08447870716265218,0.08977035490605428,0.04384133611691023,0.25929018789144054,0.03270140166881215
17,debe4731-9f6c-4c9a-9d79-a88c8d1d8d5b,t,500,0.001,0,8,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.2840222120285034,2.34483802318573,0.3325803212851406,0.06726907630522089,0.2565,0.058,0.07705823293172691,0.073,769713.0,4718592,1.0,0.0,0.999,0.0,1.0,1.0,0.9996,0.0008000000000000007,0.808695652173913,1.0,0.8144927536231885,0.019487230508952604,0.4666666666666667,1.0,0.4104347826086957,0.08234333173131457,0.08977035490605428,1.0,0.09144050104384134,0.007744149056781384
18,dc173897-0a2c-4633-a523-71d3de004b1d,t,500,0.001,0,9,attn,0.0,./Model/Imagenet_ViT/Texture/,2.0879622101783752,2.22417676448822,0.46460843373493976,0.06726907630522089,0.378,0.058,0.07806224899598393,0.0605,593009.0,2359296,1.0,0.999,0.9128000000000001,0.0516852009766819,1.0,0.999,1.0,0.0,0.808695652173913,0.8260869565217391,0.9130434782608695,0.010370170330433809,0.4666666666666667,0.4434782608695652,0.7988405797101449,0.11400704164679287,0.08977035490605428,0.07724425887265135,0.24467640918580374,0.062426948342374784
19,aebd8a11-79d7-4849-a0e7-0a738043dab6,t,500,0.001,0,9,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.2480143904685974,2.3720959424972534,0.42193775100401604,0.06726907630522089,0.274,0.058,0.0730421686746988,0.064,646759.0,4718592,1.0,0.578,0.9996,0.0004898979485566361,1.0,1.0,1.0,0.0,0.808695652173913,0.9565217391304348,0.8359420289855073,0.014152528250126037,0.4666666666666667,0.9971014492753624,0.5385507246376812,0.03745304418600137,0.08977035490605428,0.6492693110647182,0.10104384133611692,0.005215029643756492
20,a7e15828-74d8-4443-9f6f-03939795dd21,t,500,0.001,0,10,attn,0.0,./Model/Imagenet_ViT/Texture/,2.1432138085365295,2.307721734046936,0.3983433734939759,0.06726907630522089,0.286,0.058,0.08383534136546185,0.054,558669.0,2359296,1.0,1.0,0.9522,0.011956588142108066,1.0,0.975,1.0,0.0,0.808695652173913,0.6463768115942029,0.8255072463768116,0.010594589497099726,0.4666666666666667,0.0782608695652174,0.6556521739130435,0.07368022439799432,0.08977035490605428,0.037578288100208766,0.1837160751565762,0.008955160997714911
21,77d27d80-be11-457a-9f45-0592a56166aa,t,500,0.001,0,10,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.213671565055847,2.4167723655700684,0.4661144578313253,0.06726907630522089,0.216,0.058,0.07956827309236948,0.0615,402719.0,4718592,1.0,1.0,0.999,0.0,1.0,0.975,1.0,0.0,0.808695652173913,0.6463768115942029,0.8307246376811595,0.0090923983428163,0.4666666666666667,0.08405797101449275,0.5379710144927536,0.018386958292352106,0.08977035490605428,0.027139874739039668,0.1022964509394572,0.003493361279891756
22,629379b8-99c9-46d5-a387-ee2fcac1d4ec,t,500,0.001,0,11,attn,0.0,./Model/Imagenet_ViT/Texture/,2.128283202648163,2.2942432165145874,0.41767068273092367,0.06726907630522089,0.277,0.058,0.07856425702811246,0.0695,549901.0,2359296,1.0,1.0,0.9911999999999999,0.0011661903789690613,1.0,0.978,1.0,0.0,0.808695652173913,0.6521739130434783,0.8800000000000001,0.006507230237867742,0.4666666666666667,0.08405797101449275,0.6718840579710145,0.033971212345469244,0.08977035490605428,0.031315240083507306,0.14029227557411272,0.011912603438569605
23,68c598f1-0f75-49ba-a736-7a7241d991b9,t,500,0.001,0,11,mlp,0.0,./Model/Imagenet_ViT/Texture/,2.5034432411193848,2.5371556282043457,0.23268072289156627,0.06726907630522089,0.1355,0.058,0.0677710843373494,0.0485,296060.0,4718592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.808695652173913,0.8115942028985508,0.8075362318840579,0.0014199940537873233,0.4666666666666667,0.5014492753623189,0.4678260869565218,0.0014199940537873506,0.08977035490605428,0.09394572025052192,0.09018789144050104,0.000835073068893527
