,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
10,351da07c-0c45-4822-8d6b-e392a4b0280b,c,500,0.001,0,5,attn,0.0,./Model/Random_ViT/Color/,2.2954307794570923,2.248119592666626,0.3654618473895582,0.06375502008032129,0.3795,0.0555,0.1285140562248996,0.1595,241291.0,2359296,0.884,1.0,0.7837999999999999,0.027154373496731606,0.813,0.049,0.8638,0.013166624472506243,0.5449275362318841,0.0,0.6371014492753624,0.020198552336445613,0.48695652173913045,0.0,0.5942028985507246,0.01905121939148405,0.38413361169102295,0.0,0.5098121085594989,0.028052738258439774
11,e168c3ff-1b39-4f31-a469-3c5161b9ba0d,c,500,0.001,0,5,mlp,0.0,./Model/Random_ViT/Color/,2.6353853344917297,2.609114408493042,0.22163654618473896,0.06375502008032129,0.2135,0.0555,0.11219879518072289,0.1545,135388.0,4718592,0.884,0.655,0.914,0.02483545852204059,0.813,0.896,0.7817999999999999,0.027737339454244704,0.5449275362318841,0.6753623188405797,0.5124637681159421,0.021173312890144555,0.48695652173913045,0.6898550724637681,0.4295652173913044,0.04189985159325832,0.38413361169102295,0.6075156576200418,0.34613778705636744,0.03466810647957758
12,9b2bfde4-c2fe-4004-bc24-4a268b8df695,c,500,0.001,0,6,attn,0.0,./Model/Random_ViT/Color/,2.279763698577881,2.2526334524154663,0.5,0.06375502008032129,0.5145,0.0555,0.1209839357429719,0.1475,282765.0,2359296,0.884,1.0,0.9550000000000001,0.020976176963403,0.813,0.284,0.7084,0.03795576372568465,0.5449275362318841,0.07246376811594203,0.45913043478260873,0.025175711015198235,0.48695652173913045,0.06666666666666667,0.36695652173913046,0.042544563784136284,0.38413361169102295,0.018789144050104383,0.25553235908141964,0.03857639903950262
13,e42331cd-bdc6-4164-948e-8fff89b7b11e,c,500,0.001,0,6,mlp,0.0,./Model/Random_ViT/Color/,2.608611285686493,2.584290862083435,0.25150602409638556,0.06375502008032129,0.236,0.0555,0.11696787148594377,0.1395,169946.0,4718592,0.884,0.927,0.8737999999999999,0.01843257985199035,0.813,0.751,0.8208,0.015184202316881822,0.5449275362318841,0.48695652173913045,0.5559420289855073,0.022481993541640953,0.48695652173913045,0.4405797101449275,0.48695652173913045,0.02033122077304368,0.38413361169102295,0.32150313152400833,0.40292275574112735,0.02794689023913405
14,fcd55d67-c49e-4db1-b278-6d81a441965a,c,500,0.001,0,7,attn,0.0,./Model/Random_ViT/Color/,2.2886843085289,2.260719895362854,0.410140562248996,0.06375502008032129,0.429,0.0555,0.1209839357429719,0.1365,318020.0,2359296,0.884,1.0,0.7043999999999999,0.020674622124720946,0.813,0.03,0.885,0.00509901951359279,0.5449275362318841,0.0,0.6707246376811594,0.009973710454542184,0.48695652173913045,0.0,0.6591304347826087,0.017059639384999593,0.38413361169102295,0.0,0.5837160751565762,0.01952178660135444
15,39db50c7-1481-4d6d-acb0-d359618bf8db,c,500,0.001,0,7,mlp,0.0,./Model/Random_ViT/Color/,2.6100017428398132,2.581837773323059,0.24849397590361447,0.06375502008032129,0.2315,0.0555,0.11997991967871485,0.149,199519.0,4718592,0.884,0.916,0.8936,0.013979985693841047,0.813,0.768,0.8038000000000001,0.011702991070662205,0.5449275362318841,0.4927536231884058,0.5315942028985507,0.018295343580358846,0.48695652173913045,0.43478260869565216,0.4655072463768116,0.017449179064686866,0.38413361169102295,0.32150313152400833,0.37286012526096035,0.018560426531017013
16,5d154cbd-53a3-4c82-ba15-065a04a57dc0,c,500,0.001,0,8,attn,0.0,./Model/Random_ViT/Color/,2.2931843400001526,2.269625663757324,0.4252008032128514,0.06375502008032129,0.4565,0.0555,0.12198795180722892,0.1385,302364.0,2359296,0.884,0.207,0.9446,0.012862348152650792,0.813,0.987,0.7362,0.015471263684650986,0.5449275362318841,0.9855072463768116,0.4811594202898551,0.009166022203386612,0.48695652173913045,0.9478260869565217,0.3826086956521739,0.025068693693263366,0.38413361169102295,0.8977035490605428,0.2939457202505219,0.018644771241558354
17,97db7997-15e0-4e98-b6b4-d7f1a700ff4e,c,500,0.001,0,8,mlp,0.0,./Model/Random_ViT/Color/,2.593234598636627,2.563239097595215,0.2248995983935743,0.06375502008032129,0.2245,0.0555,0.11169678714859438,0.138,227715.0,4718592,0.884,0.848,0.9120000000000001,0.004732863826479697,0.813,0.833,0.7806,0.004923413450036473,0.5449275362318841,0.5797101449275363,0.5095652173913043,0.008480428312074087,0.48695652173913045,0.518840579710145,0.43884057971014495,0.010466939179865391,0.38413361169102295,0.4405010438413361,0.34405010438413364,0.00818201166691668
18,c9692d4d-3273-4a8a-92af-32493dce8def,c,500,0.001,0,9,attn,0.0,./Model/Random_ViT/Color/,2.304499387741089,2.2751160860061646,0.39457831325301207,0.06375502008032129,0.421,0.0555,0.12073293172690763,0.139,301238.0,2359296,0.884,0.999,0.8051999999999999,0.015509996776272997,0.813,0.355,0.8594000000000002,0.008039900496896719,0.5449275362318841,0.10434782608695652,0.6185507246376811,0.01583362351738859,0.48695652173913045,0.09855072463768116,0.5802898550724638,0.01713825565112404,0.38413361169102295,0.04175365344467641,0.4772442588726514,0.014010823996294374
19,3a9f49c6-7b3e-4582-b4a0-26ef7d87301b,c,500,0.001,0,9,mlp,0.0,./Model/Random_ViT/Color/,2.5742971301078796,2.535394072532654,0.24272088353413654,0.06375502008032129,0.2465,0.0555,0.1179718875502008,0.135,276747.0,4718592,0.884,0.847,0.8854,0.010818502669038825,0.813,0.831,0.808,0.00792464510246355,0.5449275362318841,0.5681159420289855,0.5402898550724637,0.013421260177148096,0.48695652173913045,0.5159420289855072,0.4684057971014493,0.013791741743038061,0.38413361169102295,0.4279749478079332,0.38663883089770357,0.011312081155861438
20,3f3ed6b2-ac03-4345-a0bf-8832454993d7,c,500,0.001,0,10,attn,0.0,./Model/Random_ViT/Color/,2.310331642627716,2.2680797576904297,0.40913654618473894,0.06375502008032129,0.4405,0.0555,0.12424698795180723,0.152,313027.0,2359296,0.884,0.816,0.8954000000000001,0.012721635115031412,0.813,0.839,0.795,0.014042791745233547,0.5449275362318841,0.591304347826087,0.52,0.014270763623294118,0.48695652173913045,0.5507246376811594,0.4701449275362319,0.019607576261203213,0.38413361169102295,0.4780793319415449,0.36492693110647184,0.024181097679449287
21,53c91d12-e067-432b-bc94-93597ddbe26f,c,500,0.001,0,10,mlp,0.0,./Model/Random_ViT/Color/,2.685852825641632,2.6507648229599,0.23619477911646586,0.06375502008032129,0.226,0.0555,0.10667670682730923,0.1285,250563.0,4718592,0.884,0.965,0.875,0.009919677414109805,0.813,0.702,0.8186,0.011412274094149645,0.5449275362318841,0.45217391304347826,0.5559420289855073,0.01674148298921,0.48695652173913045,0.33043478260869563,0.48811594202898545,0.009092398342816308,0.38413361169102295,0.2630480167014614,0.3991649269311065,0.02199113834198529
22,ea89127e-d007-4286-a58d-ea0a9e19a708,c,500,0.001,0,11,attn,0.0,./Model/Random_ViT/Color/,2.28916734457016,2.251793622970581,0.4141566265060241,0.06375502008032129,0.432,0.0555,0.13980923694779115,0.149,330150.0,2359296,0.884,0.991,0.8236000000000001,0.02812543332999509,0.813,0.582,0.8522000000000001,0.01579113675452152,0.5449275362318841,0.34202898550724636,0.615072463768116,0.03177319328937904,0.48695652173913045,0.23478260869565218,0.5507246376811594,0.02938850285365002,0.38413361169102295,0.15657620041753653,0.4651356993736952,0.03235301983767937
23,29180064-d1a9-4a86-822c-2bca6632a706,c,500,0.001,0,11,mlp,0.0,./Model/Random_ViT/Color/,2.6309844851493835,2.592338800430298,0.24397590361445784,0.06375502008032129,0.26,0.0555,0.10717871485943775,0.135,296968.0,4718592,0.884,0.885,0.9012,0.013392535234226576,0.813,0.817,0.7922,0.01594239630670369,0.5449275362318841,0.5420289855072464,0.5200000000000001,0.014847824318684874,0.48695652173913045,0.4666666666666667,0.45159420289855073,0.021410069927674667,0.38413361169102295,0.3924843423799583,0.3607515657620041,0.01999821296839759
