,layer,train_loss,train_acc,test_loss,test_acc,gen_loss,gen_acc,sampled_loss,sampled_acc,random_loss,random_acc,interpolated_loss,interpolated_acc
0,2,0.01,0.999,0.447,0.913,0.495,0.906,3.698,0.536,1.896,0.574,1.392,0.801
