,layer,train_loss,train_acc,test_loss,test_acc,gen_loss,gen_acc,sampled_loss,sampled_acc,random_loss,random_acc,interpolated_loss,interpolated_acc
0,2,0.057,0.994,0.285,0.904,0.982,0.665,1.929,0.424,1.834,0.437,1.597,0.486
