,layer,train_loss,train_acc,test_loss,test_acc,gen_loss,gen_acc,sampled_loss,sampled_acc,random_loss,random_acc,interpolated_loss,interpolated_acc
0,0,0.003,1.0,0.224,0.938,0.274,0.911,1.728,0.633,1.241,0.566,2.218,0.604
