,model_id,Variable,batch_size,lr,seed,target_layer,operation,mask_init,model dir,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max,same vanilla acc,same ablated acc,same random ablate acc mean,same random ablate acc std,different vanilla acc,different ablated acc,different random ablate acc mean,different random ablate acc std,different-color vanilla acc,different-color ablated acc,different-color random ablate acc mean,different-color random ablate acc std,different-shape vanilla acc,different-shape ablated acc,different-shape random ablate acc mean,different-shape random ablate acc std,different-texture vanilla acc,different-texture ablated acc,different-texture random ablate acc mean,different-texture random ablate acc std
0,5a9a0354-090d-4536-8e66-ab5058d04541,c,500,0.001,0,0,attn,0.0,./Model/Imagenet_ViT/Color/,2.0365993976593018,2.054972529411316,0.830070281124498,0.06375502008032129,0.7835,0.0555,0.06526104417670683,0.0745,116982.0,2359296,1.0,0.383,0.7826,0.060447001579896416,1.0,0.964,1.0,0.0,0.808695652173913,0.8434782608695652,0.9043478260869566,0.01431778438867067,0.4666666666666667,0.8057971014492754,0.9362318840579709,0.03169906809157638,0.08977035490605428,0.7160751565762005,0.3941544885177453,0.08195211559013092
1,9060f964-314e-4977-8d03-975a448a4247,c,500,0.001,0,0,mlp,0.0,./Model/Imagenet_ViT/Color/,2.7671772241592407,2.750138759613037,0.06275100401606426,0.06375502008032129,0.0585,0.0555,0.06049196787148595,0.0655,3541.0,4718592,1.0,0.996,1.0,0.0,1.0,1.0,1.0,0.0,0.808695652173913,0.8144927536231884,0.808695652173913,0.0018332044406773223,0.4666666666666667,0.6289855072463768,0.4695652173913044,0.007990752899762452,0.08977035490605428,0.13987473903966596,0.0918580375782881,0.0013203664551851254
2,94906462-6cc6-40b1-8e67-0548df0eb0ee,c,500,0.001,0,1,attn,0.0,./Model/Imagenet_ViT/Color/,2.0159002542495728,2.010227918624878,0.9997489959839357,0.06375502008032129,0.974,0.0555,0.13805220883534136,0.1405,219436.0,2359296,1.0,0.001,0.9686,0.008380930735902794,1.0,1.0,0.9987999999999999,0.0007483314773547889,0.808695652173913,1.0,0.7304347826086957,0.029043420405508058,0.4666666666666667,1.0,0.6214492753623188,0.0675952966824274,0.08977035490605428,1.0,0.17494780793319414,0.021711899791231736
3,a7435a1d-8ba7-4983-9404-e06710844e93,c,500,0.001,0,1,mlp,0.0,./Model/Imagenet_ViT/Color/,2.1397411823272705,2.13448965549469,0.5389056224899599,0.06375502008032129,0.5005,0.0555,0.10240963855421686,0.104,948153.0,4718592,1.0,0.975,0.7784000000000001,0.06536543429060956,1.0,0.662,1.0,0.0,0.808695652173913,0.3826086956521739,0.9008695652173913,0.04366722222670489,0.4666666666666667,0.02318840579710145,0.7953623188405797,0.060289855072463754,0.08977035490605428,0.12526096033402923,0.3473903966597077,0.0739240150672369
4,389af419-66d0-4865-9972-d18df8ff9bf4,c,500,0.001,0,2,attn,0.0,./Model/Imagenet_ViT/Color/,1.930939257144928,1.9274001121520996,0.9357429718875502,0.06375502008032129,0.917,0.0555,0.0963855421686747,0.1125,393387.0,2359296,1.0,0.0,0.945,0.024429490375363936,1.0,1.0,0.9879999999999999,0.006899275324264142,0.808695652173913,1.0,0.7779710144927536,0.020131890265722128,0.4666666666666667,1.0,0.4660869565217392,0.09752923290348098,0.08977035490605428,1.0,0.22672233820459287,0.026361075770629808
5,a53a9cfa-be5c-4e60-bb03-1ac71be4531a,c,500,0.001,0,2,mlp,0.0,./Model/Imagenet_ViT/Color/,2.101477026939392,2.0960376262664795,0.6367971887550201,0.06375502008032129,0.601,0.0555,0.0928714859437751,0.0975,889168.0,4718592,1.0,0.0,0.9586,0.016811900546934024,1.0,1.0,1.0,0.0,0.808695652173913,1.0,0.8284057971014492,0.03754266633899638,0.4666666666666667,1.0,0.6666666666666667,0.08476464568781095,0.08977035490605428,1.0,0.2171189979123173,0.06063631104988078
6,5203e2e1-40ab-457e-afab-6d843048b6a1,c,500,0.001,0,3,attn,0.0,./Model/Imagenet_ViT/Color/,1.9094456434249878,1.9306108355522156,0.9942269076305221,0.06375502008032129,0.954,0.0555,0.12625502008032127,0.1345,526667.0,2359296,1.0,0.0,0.005,0.003687817782917155,1.0,1.0,1.0,0.0,0.808695652173913,1.0,1.0,0.0,0.4666666666666667,1.0,1.0,0.0,0.08977035490605428,1.0,0.998329853862213,0.0024346354466994796
7,ac38d9dd-80f5-4503-8bc0-72c7f6fd1084,c,500,0.001,0,3,mlp,0.0,./Model/Imagenet_ViT/Color/,2.0930843353271484,2.086854338645935,0.6320281124497992,0.06375502008032129,0.6225,0.0555,0.11721887550200803,0.127,767526.0,4718592,1.0,0.977,0.9174,0.03524542523505709,1.0,0.889,1.0,0.0,0.808695652173913,0.6956521739130435,0.8405797101449275,0.01860499308507966,0.4666666666666667,0.19130434782608696,0.8330434782608697,0.04995608237173456,0.08977035490605428,0.081419624217119,0.24050104384133614,0.03707385867294049
8,ed435c33-f6e9-45fd-8f70-e37b0d315f92,c,500,0.001,0,4,attn,0.0,./Model/Imagenet_ViT/Color/,1.8992013335227966,1.9242944121360779,0.9723895582329317,0.06375502008032129,0.921,0.0555,0.1844879518072289,0.1785,548749.0,2359296,1.0,0.0,0.2774,0.029206848511950063,1.0,1.0,1.0,0.0,0.808695652173913,1.0,0.944927536231884,0.020081748493552203,0.4666666666666667,1.0,0.9953623188405798,0.00470958748094838,0.08977035490605428,1.0,0.7194154488517746,0.05102836281403653
9,f1e38ac1-25f3-486a-929c-80711c655941,c,500,0.001,0,4,mlp,0.0,./Model/Imagenet_ViT/Color/,2.0953639149665833,2.09502911567688,0.6403112449799196,0.06375502008032129,0.6375,0.0555,0.14332329317269077,0.171,820300.0,4718592,1.0,1.0,0.4478,0.10769475381837315,1.0,0.001,1.0,0.0,0.808695652173913,0.0,0.9391304347826088,0.02333288324347608,0.4666666666666667,0.0,0.9942028985507246,0.006080051293740002,0.08977035490605428,0.0,0.6926931106471816,0.09892532310281166
